Rank,Gender,Caste,College_Branch
76559,F,OC,P B R VISVODAYA INSTITUTE OF TECHNOLOGY AND SCI. - CAI
76709,F,BC_A,P B R VISVODAYA INSTITUTE OF TECHNOLOGY AND SCI. - CAI
77596,F,BC_B,P B R VISVODAYA INSTITUTE OF TECHNOLOGY AND SCI. - CAI
77823,F,BC_D,P B R VISVODAYA INSTITUTE OF TECHNOLOGY AND SCI. - CAI
78045,F,BC_E,P B R VISVODAYA INSTITUTE OF TECHNOLOGY AND SCI. - CAI
78476,F,BC_B,P B R VISVODAYA INSTITUTE OF TECHNOLOGY AND SCI. - CIV
78759,F,SC,P B R VISVODAYA INSTITUTE OF TECHNOLOGY AND SCI. - CIV
79092,F,BC_D,P B R VISVODAYA INSTITUTE OF TECHNOLOGY AND SCI. - CIV
85639,M,BC_E,P B R VISVODAYA INSTITUTE OF TECHNOLOGY AND SCI. - CSO
85959,M,BC_D,P B R VISVODAYA INSTITUTE OF TECHNOLOGY AND SCI. - CSO
87866,M,BC_A,P B R VISVODAYA INSTITUTE OF TECHNOLOGY AND SCI. - CSO
89627,M,BC_B,P B R VISVODAYA INSTITUTE OF TECHNOLOGY AND SCI. - CSO
89812,M,OC,P B R VISVODAYA INSTITUTE OF TECHNOLOGY AND SCI. - CSO
89915,M,SC,P B R VISVODAYA INSTITUTE OF TECHNOLOGY AND SCI. - CSO
130479,F,ST,P B R VISVODAYA INSTITUTE OF TECHNOLOGY AND SCI. - CSE
148170,F,BC_B,P B R VISVODAYA INSTITUTE OF TECHNOLOGY AND SCI. - CSE
148213,F,BC_A,P B R VISVODAYA INSTITUTE OF TECHNOLOGY AND SCI. - CSE
148262,M,BC_B,P B R VISVODAYA INSTITUTE OF TECHNOLOGY AND SCI. - ECE
148403,M,BC_D,P B R VISVODAYA INSTITUTE OF TECHNOLOGY AND SCI. - ECE
148480,M,BC_A,P B R VISVODAYA INSTITUTE OF TECHNOLOGY AND SCI. - ECE
149380,M,ST,P B R VISVODAYA INSTITUTE OF TECHNOLOGY AND SCI. - ECE
149505,F,BC_D,P B R VISVODAYA INSTITUTE OF TECHNOLOGY AND SCI. - CSE
149914,M,OC,P B R VISVODAYA INSTITUTE OF TECHNOLOGY AND SCI. - ECE
149931,M,BC_E,P B R VISVODAYA INSTITUTE OF TECHNOLOGY AND SCI. - ECE
149990,M,SC,P B R VISVODAYA INSTITUTE OF TECHNOLOGY AND SCI. - ECE
150373,F,OC,P B R VISVODAYA INSTITUTE OF TECHNOLOGY AND SCI. - CSE
150802,M,BC_D,P B R VISVODAYA INSTITUTE OF TECHNOLOGY AND SCI. - EEE
151263,F,BC_E,P B R VISVODAYA INSTITUTE OF TECHNOLOGY AND SCI. - CSE
151280,M,BC_A,P B R VISVODAYA INSTITUTE OF TECHNOLOGY AND SCI. - EEE
151486,F,SC,P B R VISVODAYA INSTITUTE OF TECHNOLOGY AND SCI. - CSE
151629,M,SC,P B R VISVODAYA INSTITUTE OF TECHNOLOGY AND SCI. - EEE
151765,M,ST,P B R VISVODAYA INSTITUTE OF TECHNOLOGY AND SCI. - EEE
49285,F,SC,P.V.K.K. INSTITUTE OF TECHNOLOGY - CIV
60148,F,BC_E,P.V.K.K. INSTITUTE OF TECHNOLOGY - CIV
65534,F,BC_B,P.V.K.K. INSTITUTE OF TECHNOLOGY - CIV
66217,F,OC,P.V.K.K. INSTITUTE OF TECHNOLOGY - CIV
66857,F,BC_A,P.V.K.K. INSTITUTE OF TECHNOLOGY - CIV
109468,M,OC,P.V.K.K. INSTITUTE OF TECHNOLOGY - CSG
109650,M,BC_E,P.V.K.K. INSTITUTE OF TECHNOLOGY - CSG
109769,M,BC_A,P.V.K.K. INSTITUTE OF TECHNOLOGY - CSG
110595,M,BC_D,P.V.K.K. INSTITUTE OF TECHNOLOGY - CSG
111115,M,BC_B,P.V.K.K. INSTITUTE OF TECHNOLOGY - CSG
135179,M,BC_E,P.V.K.K. INSTITUTE OF TECHNOLOGY - ECE
138229,M,ST,P.V.K.K. INSTITUTE OF TECHNOLOGY - ECE
139962,F,ST,P.V.K.K. INSTITUTE OF TECHNOLOGY - CSE
142213,F,OC,P.V.K.K. INSTITUTE OF TECHNOLOGY - CSE
144097,M,SC,P.V.K.K. INSTITUTE OF TECHNOLOGY - ECE
144394,M,BC_A,P.V.K.K. INSTITUTE OF TECHNOLOGY - ECE
144469,M,BC_B,P.V.K.K. INSTITUTE OF TECHNOLOGY - ECE
144580,M,BC_D,P.V.K.K. INSTITUTE OF TECHNOLOGY - ECE
144937,M,OC,P.V.K.K. INSTITUTE OF TECHNOLOGY - ECE
145054,F,SC,P.V.K.K. INSTITUTE OF TECHNOLOGY - CSE
145499,M,ST,P.V.K.K. INSTITUTE OF TECHNOLOGY - EEE
145624,M,OC,P.V.K.K. INSTITUTE OF TECHNOLOGY - EEE
146302,F,BC_A,P.V.K.K. INSTITUTE OF TECHNOLOGY - CSE
147112,M,BC_B,P.V.K.K. INSTITUTE OF TECHNOLOGY - EEE
147378,F,BC_B,P.V.K.K. INSTITUTE OF TECHNOLOGY - CSE
147873,F,BC_D,P.V.K.K. INSTITUTE OF TECHNOLOGY - CSE
148275,M,BC_A,P.V.K.K. INSTITUTE OF TECHNOLOGY - EEE
149121,M,BC_D,P.V.K.K. INSTITUTE OF TECHNOLOGY - EEE
149202,M,SC,P.V.K.K. INSTITUTE OF TECHNOLOGY - EEE
149473,M,OC,P.V.K.K. INSTITUTE OF TECHNOLOGY - MEC
149621,M,BC_D,P.V.K.K. INSTITUTE OF TECHNOLOGY - MEC
150101,F,BC_E,P.V.K.K. INSTITUTE OF TECHNOLOGY - CSE
150538,M,SC,P.V.K.K. INSTITUTE OF TECHNOLOGY - MEC
151595,F,SC,P.V.K.K. INSTITUTE OF TECHNOLOGY - CSG
151702,F,ST,P.V.K.K. INSTITUTE OF TECHNOLOGY - CSG
54436,F,ST,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES - AID
67761,F,BC_B,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES - AID
67868,F,BC_D,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES - AID
68135,F,BC_E,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES - AID
69489,F,OC,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES - AID
70237,F,BC_A,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES - AID
70311,F,SC,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES - AID
80019,M,ST,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES - CSE
82172,M,BC_E,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES - CSE
82792,M,SC,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES - CSE
83193,M,OC,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES - CSE
83324,M,BC_A,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES - CSE
83770,M,BC_B,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES - CSE
84404,M,BC_D,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES - CSE
93978,M,BC_B,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES - CSER
94474,M,BC_E,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES - CSER
94488,M,SC,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES - CSER
94991,M,BC_D,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES - CSER
95230,M,BC_A,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES - CSER
95256,M,OC,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES - CSER
95633,F,BC_A,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES - AIM
97538,F,BC_B,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES - AIM
97585,F,OC,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES - AIM
97686,F,SC,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES - AIM
98353,F,BC_E,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES - AIM
98696,F,BC_D,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES - AIM
100035,M,BC_C,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES - ECE
103320,M,ST,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES - ECE
110947,F,ST,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES - CIC
119157,M,BC_E,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES - ECE
120243,F,BC_B,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES - CIC
120420,F,BC_E,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES - CIC
120499,M,BC_B,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES - ECE
121785,M,OC,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES - ECE
121894,M,BC_A,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES - ECE
122179,F,BC_A,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES - CIC
122568,M,BC_D,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES - ECE
122935,M,SC,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES - ECE
124175,F,BC_D,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES - CIC
125454,M,BC_E,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES - EEE
125529,F,SC,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES - CIC
125591,F,OC,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES - CIC
127273,M,OC,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES - EEE
127952,M,BC_B,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES - EEE
128861,M,ST,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES - EEE
129797,M,BC_A,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES - EEE
130066,M,BC_D,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES - EEE
130073,M,SC,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES - EEE
133114,F,ST,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES - CIT
133878,M,BC_B,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES - EVT
134332,M,OC,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES - EVT
135479,M,BC_E,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES - EVT
135537,F,BC_A,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES - CIT
136729,M,BC_D,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES - EVT
137093,M,BC_A,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES - EVT
138137,F,BC_B,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES - CIT
138172,M,SC,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES - EVT
139309,M,ST,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES - INF
139835,F,SC,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES - CIT
140992,F,OC,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES - CIT
142231,F,BC_D,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES - CIT
142801,F,BC_A,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES - CIV
143738,M,BC_E,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES - INF
144619,F,BC_B,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES - CIV
145446,M,SC,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES - INF
145465,M,BC_A,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES - INF
145590,M,OC,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES - INF
145637,M,BC_D,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES - INF
145856,M,BC_B,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES - INF
146685,M,OC,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES - MEC
147101,M,ST,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES - MEC
147409,F,OC,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES - CIV
147514,M,BC_E,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES - MEC
147959,F,BC_D,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES - CIV
148772,M,BC_D,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES - MEC
149306,F,BC_E,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES - CIV
149394,M,BC_A,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES - MEC
149475,M,BC_B,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES - MEC
151438,M,SC,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES - MEC
151500,F,SC,PACE INSTITUTE OF TECHNOLOGY AND SCIENCES - CIV
44393,F,BC_A,PALADUGU PARVATHI DEVI COLLEGE OF ENGG AND TECH - CSD
70834,F,OC,PALADUGU PARVATHI DEVI COLLEGE OF ENGG AND TECH - CSD
112076,M,BC_B,PALADUGU PARVATHI DEVI COLLEGE OF ENGG AND TECH - CSE
126533,M,SC,PALADUGU PARVATHI DEVI COLLEGE OF ENGG AND TECH - CSE
127092,M,OC,PALADUGU PARVATHI DEVI COLLEGE OF ENGG AND TECH - CSE
141732,F,BC_D,PALADUGU PARVATHI DEVI COLLEGE OF ENGG AND TECH - CSE
142349,M,BC_D,PALADUGU PARVATHI DEVI COLLEGE OF ENGG AND TECH - ECE
149078,M,BC_A,PALADUGU PARVATHI DEVI COLLEGE OF ENGG AND TECH - ECE
62202,M,BC_E,POTTI SRIRAMULU COLLEGE OF ENGG AND TECHNOLOGY - CSM
65185,M,BC_C,POTTI SRIRAMULU COLLEGE OF ENGG AND TECHNOLOGY - CSM
69519,F,BC_B,POTTI SRIRAMULU COLLEGE OF ENGG AND TECHNOLOGY - CAI
70027,M,BC_B,POTTI SRIRAMULU COLLEGE OF ENGG AND TECHNOLOGY - CSO
70332,F,BC_D,POTTI SRIRAMULU COLLEGE OF ENGG AND TECHNOLOGY - CAI
72620,F,BC_E,POTTI SRIRAMULU COLLEGE OF ENGG AND TECHNOLOGY - CAI
73035,F,BC_A,POTTI SRIRAMULU COLLEGE OF ENGG AND TECHNOLOGY - CAI
73810,F,OC,POTTI SRIRAMULU COLLEGE OF ENGG AND TECHNOLOGY - CAI
85382,F,BC_E,POTTI SRIRAMULU COLLEGE OF ENGG AND TECHNOLOGY - CIC
86701,M,BC_E,POTTI SRIRAMULU COLLEGE OF ENGG AND TECHNOLOGY - CSO
88597,F,BC_B,POTTI SRIRAMULU COLLEGE OF ENGG AND TECHNOLOGY - CIC
89596,M,BC_A,POTTI SRIRAMULU COLLEGE OF ENGG AND TECHNOLOGY - CSO
90792,M,SC,POTTI SRIRAMULU COLLEGE OF ENGG AND TECHNOLOGY - CSO
92695,M,OC,POTTI SRIRAMULU COLLEGE OF ENGG AND TECHNOLOGY - CSO
92756,M,BC_D,POTTI SRIRAMULU COLLEGE OF ENGG AND TECHNOLOGY - CSO
96189,F,BC_D,POTTI SRIRAMULU COLLEGE OF ENGG AND TECHNOLOGY - CIC
96349,F,BC_A,POTTI SRIRAMULU COLLEGE OF ENGG AND TECHNOLOGY - CIC
96763,F,OC,POTTI SRIRAMULU COLLEGE OF ENGG AND TECHNOLOGY - CIC
118796,F,BC_A,POTTI SRIRAMULU COLLEGE OF ENGG AND TECHNOLOGY - CSD
121861,F,BC_B,POTTI SRIRAMULU COLLEGE OF ENGG AND TECHNOLOGY - CSD
122946,F,ST,POTTI SRIRAMULU COLLEGE OF ENGG AND TECHNOLOGY - CSD
126828,F,OC,POTTI SRIRAMULU COLLEGE OF ENGG AND TECHNOLOGY - CSD
128535,F,SC,POTTI SRIRAMULU COLLEGE OF ENGG AND TECHNOLOGY - CSD
128854,F,BC_D,POTTI SRIRAMULU COLLEGE OF ENGG AND TECHNOLOGY - CSD
129362,F,BC_E,POTTI SRIRAMULU COLLEGE OF ENGG AND TECHNOLOGY - CSD
130556,F,OC,POTTI SRIRAMULU COLLEGE OF ENGG AND TECHNOLOGY - CSM
133198,M,BC_E,POTTI SRIRAMULU COLLEGE OF ENGG AND TECHNOLOGY - ECE
134999,F,ST,POTTI SRIRAMULU COLLEGE OF ENGG AND TECHNOLOGY - CSM
135805,M,BC_A,POTTI SRIRAMULU COLLEGE OF ENGG AND TECHNOLOGY - ECE
136683,M,OC,POTTI SRIRAMULU COLLEGE OF ENGG AND TECHNOLOGY - ECE
137136,M,BC_D,POTTI SRIRAMULU COLLEGE OF ENGG AND TECHNOLOGY - ECE
137890,M,BC_B,POTTI SRIRAMULU COLLEGE OF ENGG AND TECHNOLOGY - ECE
138953,F,BC_B,POTTI SRIRAMULU COLLEGE OF ENGG AND TECHNOLOGY - CSM
139275,M,ST,POTTI SRIRAMULU COLLEGE OF ENGG AND TECHNOLOGY - ECE
139744,M,SC,POTTI SRIRAMULU COLLEGE OF ENGG AND TECHNOLOGY - ECE
140581,M,BC_E,POTTI SRIRAMULU COLLEGE OF ENGG AND TECHNOLOGY - EEE
142944,M,BC_A,POTTI SRIRAMULU COLLEGE OF ENGG AND TECHNOLOGY - EEE
143122,F,BC_D,POTTI SRIRAMULU COLLEGE OF ENGG AND TECHNOLOGY - CSM
147815,M,BC_D,POTTI SRIRAMULU COLLEGE OF ENGG AND TECHNOLOGY - EEE
148560,M,BC_B,POTTI SRIRAMULU COLLEGE OF ENGG AND TECHNOLOGY - EEE
148992,F,BC_A,POTTI SRIRAMULU COLLEGE OF ENGG AND TECHNOLOGY - CSM
150954,M,SC,POTTI SRIRAMULU COLLEGE OF ENGG AND TECHNOLOGY - EEE
151716,F,SC,POTTI SRIRAMULU COLLEGE OF ENGG AND TECHNOLOGY - CSM
20964,F,BC_E,PRAGATI ENGINEERING COLLEGE - CAI
25625,M,BC_E,PRAGATI ENGINEERING COLLEGE - CSM
25674,F,BC_A,PRAGATI ENGINEERING COLLEGE - CAI
27522,F,SC,PRAGATI ENGINEERING COLLEGE - CAI
28132,F,BC_D,PRAGATI ENGINEERING COLLEGE - CAI
28678,F,BC_B,PRAGATI ENGINEERING COLLEGE - CAI
28874,F,OC,PRAGATI ENGINEERING COLLEGE - CAI
31269,M,SC,PRAGATI ENGINEERING COLLEGE - CSM
31972,F,BC_A,PRAGATI ENGINEERING COLLEGE - CIV
32557,F,BC_E,PRAGATI ENGINEERING COLLEGE - CIV
33554,F,OC,PRAGATI ENGINEERING COLLEGE - CIV
33624,F,BC_D,PRAGATI ENGINEERING COLLEGE - CIV
33794,F,BC_B,PRAGATI ENGINEERING COLLEGE - CIV
35518,F,BC_A,PRAGATI ENGINEERING COLLEGE - CSC
36823,F,SC,PRAGATI ENGINEERING COLLEGE - CSC
37274,M,BC_B,PRAGATI ENGINEERING COLLEGE - CSM
37368,M,BC_A,PRAGATI ENGINEERING COLLEGE - CSM
37461,M,BC_D,PRAGATI ENGINEERING COLLEGE - CSM
37851,F,BC_E,PRAGATI ENGINEERING COLLEGE - CSC
37875,F,BC_D,PRAGATI ENGINEERING COLLEGE - CSC
38079,M,OC,PRAGATI ENGINEERING COLLEGE - CSM
38174,F,OC,PRAGATI ENGINEERING COLLEGE - CSC
38382,F,BC_B,PRAGATI ENGINEERING COLLEGE - CSC
53011,F,BC_D,PRAGATI ENGINEERING COLLEGE - CSD
58017,F,ST,PRAGATI ENGINEERING COLLEGE - CSD
64752,F,BC_A,PRAGATI ENGINEERING COLLEGE - CSD
68501,F,OC,PRAGATI ENGINEERING COLLEGE - CSD
68679,F,BC_B,PRAGATI ENGINEERING COLLEGE - CSD
69118,F,SC,PRAGATI ENGINEERING COLLEGE - CSD
70304,F,BC_C,PRAGATI ENGINEERING COLLEGE - CSD
70334,F,BC_E,PRAGATI ENGINEERING COLLEGE - CSD
85990,M,BC_E,PRAGATI ENGINEERING COLLEGE - ECE
90771,M,ST,PRAGATI ENGINEERING COLLEGE - ECE
92873,M,BC_C,PRAGATI ENGINEERING COLLEGE - ECE
94108,M,BC_B,PRAGATI ENGINEERING COLLEGE - ECE
94391,M,SC,PRAGATI ENGINEERING COLLEGE - ECE
95091,M,BC_A,PRAGATI ENGINEERING COLLEGE - ECE
95868,M,OC,PRAGATI ENGINEERING COLLEGE - ECE
95924,M,BC_D,PRAGATI ENGINEERING COLLEGE - ECE
99849,M,BC_E,PRAGATI ENGINEERING COLLEGE - EEE
106744,M,ST,PRAGATI ENGINEERING COLLEGE - EEE
107299,M,BC_B,PRAGATI ENGINEERING COLLEGE - EEE
109077,F,BC_A,PRAGATI ENGINEERING COLLEGE - CSE
109664,M,BC_A,PRAGATI ENGINEERING COLLEGE - EEE
110109,M,BC_D,PRAGATI ENGINEERING COLLEGE - EEE
110246,M,OC,PRAGATI ENGINEERING COLLEGE - EEE
113943,M,SC,PRAGATI ENGINEERING COLLEGE - EEE
118016,F,ST,PRAGATI ENGINEERING COLLEGE - CSE
118036,F,BC_E,PRAGATI ENGINEERING COLLEGE - CSE
123031,F,BC_D,PRAGATI ENGINEERING COLLEGE - CSE
123416,M,BC_B,PRAGATI ENGINEERING COLLEGE - INF
123585,M,BC_D,PRAGATI ENGINEERING COLLEGE - INF
125101,M,ST,PRAGATI ENGINEERING COLLEGE - INF
125839,M,BC_A,PRAGATI ENGINEERING COLLEGE - INF
127030,M,OC,PRAGATI ENGINEERING COLLEGE - INF
127713,M,BC_E,PRAGATI ENGINEERING COLLEGE - INF
128328,M,SC,PRAGATI ENGINEERING COLLEGE - INF
129731,M,BC_D,PRAGATI ENGINEERING COLLEGE - MEC
131010,M,BC_C,PRAGATI ENGINEERING COLLEGE - MEC
135741,F,BC_C,PRAGATI ENGINEERING COLLEGE - CSE
138286,M,BC_B,PRAGATI ENGINEERING COLLEGE - MEC
139231,M,ST,PRAGATI ENGINEERING COLLEGE - MEC
143067,F,OC,PRAGATI ENGINEERING COLLEGE - CSE
145023,M,BC_A,PRAGATI ENGINEERING COLLEGE - MEC
149600,F,BC_B,PRAGATI ENGINEERING COLLEGE - CSE
149705,F,SC,PRAGATI ENGINEERING COLLEGE - CSE
151035,M,BC_E,PRAGATI ENGINEERING COLLEGE - MEC
151764,M,SC,PRAGATI ENGINEERING COLLEGE - MEC
90085,F,BC_D,PRAKASAM ENGINEERING COLLEGE - CAI
97176,F,SC,PRAKASAM ENGINEERING COLLEGE - CAI
99187,F,BC_E,PRAKASAM ENGINEERING COLLEGE - CAI
99417,F,BC_A,PRAKASAM ENGINEERING COLLEGE - CAI
100424,F,BC_B,PRAKASAM ENGINEERING COLLEGE - CAI
101415,F,ST,PRAKASAM ENGINEERING COLLEGE - CAI
101912,F,OC,PRAKASAM ENGINEERING COLLEGE - CAI
102935,F,OC,PRAKASAM ENGINEERING COLLEGE - CIV
113863,F,BC_E,PRAKASAM ENGINEERING COLLEGE - CSC
114819,F,BC_B,PRAKASAM ENGINEERING COLLEGE - CSC
115222,F,SC,PRAKASAM ENGINEERING COLLEGE - CSC
115679,F,BC_A,PRAKASAM ENGINEERING COLLEGE - CSC
116273,F,BC_D,PRAKASAM ENGINEERING COLLEGE - CSC
117916,F,OC,PRAKASAM ENGINEERING COLLEGE - CSC
129412,M,BC_E,PRAKASAM ENGINEERING COLLEGE - ECE
138093,F,BC_E,PRAKASAM ENGINEERING COLLEGE - CSE
139888,M,ST,PRAKASAM ENGINEERING COLLEGE - ECE
144016,M,SC,PRAKASAM ENGINEERING COLLEGE - ECE
144411,M,BC_B,PRAKASAM ENGINEERING COLLEGE - ECE
146401,F,OC,PRAKASAM ENGINEERING COLLEGE - CSE
146653,F,BC_D,PRAKASAM ENGINEERING COLLEGE - CSE
147300,M,BC_A,PRAKASAM ENGINEERING COLLEGE - ECE
147723,M,BC_D,PRAKASAM ENGINEERING COLLEGE - ECE
147846,M,OC,PRAKASAM ENGINEERING COLLEGE - ECE
148221,M,BC_D,PRAKASAM ENGINEERING COLLEGE - EEE
149713,M,BC_B,PRAKASAM ENGINEERING COLLEGE - EEE
149954,F,BC_B,PRAKASAM ENGINEERING COLLEGE - CSE
150695,F,ST,PRAKASAM ENGINEERING COLLEGE - CSE
150869,M,OC,PRAKASAM ENGINEERING COLLEGE - EEE
150948,F,BC_A,PRAKASAM ENGINEERING COLLEGE - CSE
151110,M,BC_A,PRAKASAM ENGINEERING COLLEGE - EEE
151400,M,SC,PRAKASAM ENGINEERING COLLEGE - EEE
151605,M,SC,PRAKASAM ENGINEERING COLLEGE - MEC
151631,F,SC,PRAKASAM ENGINEERING COLLEGE - CSE
10422,F,BC_B,PRASAD V POTLURI SIDDHARTHA INSTT OF TECHNOLOGY - CIV
10999,F,BC_A,PRASAD V POTLURI SIDDHARTHA INSTT OF TECHNOLOGY - CIV
11215,F,BC_D,PRASAD V POTLURI SIDDHARTHA INSTT OF TECHNOLOGY - CIV
11567,F,OC,PRASAD V POTLURI SIDDHARTHA INSTT OF TECHNOLOGY - CIV
12059,M,BC_E,PRASAD V POTLURI SIDDHARTHA INSTT OF TECHNOLOGY - ECE
15935,F,BC_E,PRASAD V POTLURI SIDDHARTHA INSTT OF TECHNOLOGY - CSD
15991,F,BC_A,PRASAD V POTLURI SIDDHARTHA INSTT OF TECHNOLOGY - CSD
16037,F,OC,PRASAD V POTLURI SIDDHARTHA INSTT OF TECHNOLOGY - CSD
16562,F,BC_D,PRASAD V POTLURI SIDDHARTHA INSTT OF TECHNOLOGY - CSD
16632,M,BC_A,PRASAD V POTLURI SIDDHARTHA INSTT OF TECHNOLOGY - ECE
16687,F,BC_B,PRASAD V POTLURI SIDDHARTHA INSTT OF TECHNOLOGY - CSD
16691,M,OC,PRASAD V POTLURI SIDDHARTHA INSTT OF TECHNOLOGY - ECE
17115,M,BC_D,PRASAD V POTLURI SIDDHARTHA INSTT OF TECHNOLOGY - ECE
17144,M,BC_B,PRASAD V POTLURI SIDDHARTHA INSTT OF TECHNOLOGY - ECE
22525,M,OC,PRASAD V POTLURI SIDDHARTHA INSTT OF TECHNOLOGY - EEE
24299,M,SC,PRASAD V POTLURI SIDDHARTHA INSTT OF TECHNOLOGY - EEE
25540,M,BC_D,PRASAD V POTLURI SIDDHARTHA INSTT OF TECHNOLOGY - EEE
25784,M,BC_B,PRASAD V POTLURI SIDDHARTHA INSTT OF TECHNOLOGY - EEE
26431,M,BC_A,PRASAD V POTLURI SIDDHARTHA INSTT OF TECHNOLOGY - EEE
26618,M,BC_E,PRASAD V POTLURI SIDDHARTHA INSTT OF TECHNOLOGY - EEE
38532,M,BC_C,PRASAD V POTLURI SIDDHARTHA INSTT OF TECHNOLOGY - INF
40382,F,BC_A,PRASAD V POTLURI SIDDHARTHA INSTT OF TECHNOLOGY - CSE
40579,F,BC_E,PRASAD V POTLURI SIDDHARTHA INSTT OF TECHNOLOGY - CSE
54093,F,ST,PRASAD V POTLURI SIDDHARTHA INSTT OF TECHNOLOGY - CSE
57509,F,OC,PRASAD V POTLURI SIDDHARTHA INSTT OF TECHNOLOGY - CSE
57824,F,BC_C,PRASAD V POTLURI SIDDHARTHA INSTT OF TECHNOLOGY - CSE
59896,F,SC,PRASAD V POTLURI SIDDHARTHA INSTT OF TECHNOLOGY - CSE
59980,F,BC_B,PRASAD V POTLURI SIDDHARTHA INSTT OF TECHNOLOGY - CSE
60445,F,BC_D,PRASAD V POTLURI SIDDHARTHA INSTT OF TECHNOLOGY - CSE
84022,F,BC_B,PRASAD V POTLURI SIDDHARTHA INSTT OF TECHNOLOGY - CSM
85285,F,BC_C,PRASAD V POTLURI SIDDHARTHA INSTT OF TECHNOLOGY - CSM
103478,M,BC_A,PRASAD V POTLURI SIDDHARTHA INSTT OF TECHNOLOGY - INF
110291,F,BC_E,PRASAD V POTLURI SIDDHARTHA INSTT OF TECHNOLOGY - CSM
